source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__keyword_report,2024-06-10,Google Ads,57204,Dunder Mifflin Google Ads Account 204,CAMP-6921,Brand Awareness - Eco Mugs,ADG-1509,Eco Mugs - Retargeting,KW-692196,eco mugs sale,broad,453,8896,390.26,78.54,10246.17
ad_reporting__keyword_report,2024-06-11,Amazon Ads,90904,Dunder Mifflin Amazon Ads Account 904,CAMP-7229,Bulk Discounts - Sticky Notes,ADG-8181,Sticky Notes - Awareness,KW-570390,sticky notes shop,phrase,365,8002,248.81,47.21,5071.85
ad_reporting__keyword_report,2024-06-11,Google Ads,77892,Dunder Mifflin Google Ads Account 892,CAMP-4829,Sustainability - Scented Candles,ADG-6987,Scented Candles - Awareness,KW-679080,recycled scented candles,broad,2356,33107,3075.05,173.24,23170.94
ad_reporting__keyword_report,2024-06-11,Google Ads,87564,Dunder Mifflin Google Ads Account 564,CAMP-6581,Holiday Deals - Scented Candles,ADG-2563,Scented Candles - Awareness,KW-750289,scented candles,exact,1688,23871,2322.6,281.53,37973.27
ad_reporting__keyword_report,2024-06-12,Amazon Ads,67668,Dunder Mifflin Amazon Ads Account 668,CAMP-9682,Back to School - Notebooks,ADG-8630,Notebooks - Promo,KW-691830,dunder mifflin notebooks,phrase,561,17386,619.16,58.39,4965.45
ad_reporting__keyword_report,2024-06-12,Pinterest Ads,91227,Dunder Mifflin Pinterest Ads Account 227,CAMP-7068,Office Essentials - Sticky Notes,ADG-5023,Sticky Notes - Promo,KW-235691,dunder mifflin sticky notes,phrase,154,3913,108.4,15.81,1658.85
ad_reporting__keyword_report,2024-06-12,Twitter Ads,24214,Dunder Mifflin Twitter Ads Account 214,CAMP-5751,Sustainability - Scented Candles,ADG-6880,Scented Candles - Retargeting,KW-638275,recycled scented candles,broad,20,851,11.53,1.53,155.34
ad_reporting__keyword_report,2024-06-12,Twitter Ads,20441,Dunder Mifflin Twitter Ads Account 441,CAMP-7128,Brand Awareness - Scented Candles,ADG-1957,Scented Candles - Promo,KW-950729,scented candles bulk,broad,342,9053,144.22,18.08,2248.01
ad_reporting__keyword_report,2024-06-14,Microsoft Ads,97896,Dunder Mifflin Microsoft Ads Account 896,CAMP-2560,Bulk Discounts - Eco Mugs,ADG-3206,Eco Mugs - Retargeting,KW-425678,premium eco mugs,exact,812,21498,480.48,79.23,7387.5
ad_reporting__keyword_report,2024-06-15,Google Ads,59696,Dunder Mifflin Google Ads Account 696,CAMP-8848,Back to School - Printer Paper,ADG-8105,Printer Paper - Awareness,KW-474846,printer paper deal,broad,2280,25875,3389.97,310.88,63957.58
ad_reporting__keyword_report,2024-06-16,Google Ads,71757,Dunder Mifflin Google Ads Account 757,CAMP-1684,Sustainability - Envelopes,ADG-3830,Envelopes - Retargeting,KW-820920,discount envelopes,broad,833,20745,1225.6,68.13,9919.43
ad_reporting__keyword_report,2024-06-16,Microsoft Ads,74488,Dunder Mifflin Microsoft Ads Account 488,CAMP-6228,Bulk Discounts - Notebooks,ADG-4771,Notebooks - Awareness,KW-407162,notebooks sale,exact,1083,17898,917.51,110.16,11366.0
ad_reporting__keyword_report,2024-06-16,Pinterest Ads,41334,Dunder Mifflin Pinterest Ads Account 334,CAMP-2965,Back to School - Envelopes,ADG-9217,Envelopes - Promo,KW-758411,dunder mifflin envelopes,phrase,784,15853,388.1,65.98,5079.79
ad_reporting__keyword_report,2024-06-17,Google Ads,68033,Dunder Mifflin Google Ads Account 33,CAMP-4354,Brand Awareness - Sticky Notes,ADG-1651,Sticky Notes - Promo,KW-527907,sticky notes offer,phrase,968,22768,962.3,94.64,8062.87
ad_reporting__keyword_report,2024-06-17,Microsoft Ads,48091,Dunder Mifflin Microsoft Ads Account 91,CAMP-9288,Bulk Discounts - Eco Mugs,ADG-5857,Eco Mugs - Retargeting,KW-901275,eco mugs bulk,phrase,916,18697,901.4,89.09,9354.3
ad_reporting__keyword_report,2024-06-17,Pinterest Ads,33362,Dunder Mifflin Pinterest Ads Account 362,CAMP-4111,Back to School - Sticky Notes,ADG-4297,Sticky Notes - Promo,KW-223417,premium sticky notes,broad,476,13516,285.36,22.69,2549.94
ad_reporting__keyword_report,2024-06-18,Amazon Ads,89902,Dunder Mifflin Amazon Ads Account 902,CAMP-1888,Back to School - Cardstock,ADG-4459,Cardstock - Awareness,KW-843554,wholesale cardstock,phrase,690,11579,484.69,98.34,9135.06
ad_reporting__keyword_report,2024-06-18,Amazon Ads,52966,Dunder Mifflin Amazon Ads Account 966,CAMP-7998,Office Essentials - Printer Paper,ADG-3858,Printer Paper - Retargeting,KW-748594,printer paper online,broad,202,6387,182.56,13.58,2602.72
ad_reporting__keyword_report,2024-06-18,Pinterest Ads,12248,Dunder Mifflin Pinterest Ads Account 248,CAMP-4055,Holiday Deals - Cardstock,ADG-2047,Cardstock - Promo,KW-258737,cardstock shop,broad,122,4298,94.15,10.12,1201.41
ad_reporting__keyword_report,2024-06-18,Pinterest Ads,56397,Dunder Mifflin Pinterest Ads Account 397,CAMP-5217,Back to School - Sticky Notes,ADG-6326,Sticky Notes - Awareness,KW-368260,buy sticky notes,exact,437,12578,196.84,21.14,1341.39
ad_reporting__keyword_report,2024-06-19,Amazon Ads,96985,Dunder Mifflin Amazon Ads Account 985,CAMP-1726,Office Essentials - Eco Mugs,ADG-1444,Eco Mugs - Awareness,KW-330305,buy eco mugs,exact,719,18324,737.03,76.12,8501.11
ad_reporting__keyword_report,2024-06-19,Microsoft Ads,69198,Dunder Mifflin Microsoft Ads Account 198,CAMP-5043,Bulk Discounts - Eco Mugs,ADG-4623,Eco Mugs - Promo,KW-272294,dunder mifflin eco mugs,phrase,755,19140,761.81,55.33,11236.2
ad_reporting__keyword_report,2024-06-20,Apple Search Ads,93309,Dunder Mifflin Apple Search Ads Account 309,CAMP-7200,Bulk Discounts - Sticky Notes,ADG-5527,Sticky Notes - Retargeting,KW-457530,premium sticky notes,phrase,1176,12981,743.57,201.99,30277.77
ad_reporting__keyword_report,2024-06-20,Google Ads,60520,Dunder Mifflin Google Ads Account 520,CAMP-7699,Holiday Deals - Envelopes,ADG-3985,Envelopes - Promo,KW-535348,envelopes,broad,1592,21360,1595.55,271.58,38609.25
ad_reporting__keyword_report,2024-06-20,Pinterest Ads,86278,Dunder Mifflin Pinterest Ads Account 278,CAMP-4037,Holiday Deals - Eco Mugs,ADG-8007,Eco Mugs - Promo,KW-251751,eco mugs sale,broad,698,18039,549.36,43.18,5337.84
ad_reporting__keyword_report,2024-06-22,Amazon Ads,33554,Dunder Mifflin Amazon Ads Account 554,CAMP-8136,Bulk Discounts - Notebooks,ADG-3297,Notebooks - Awareness,KW-895762,notebooks,exact,1302,22796,912.84,110.16,21435.81
ad_reporting__keyword_report,2024-06-22,Apple Search Ads,79241,Dunder Mifflin Apple Search Ads Account 241,CAMP-6705,Bulk Discounts - Envelopes,ADG-2478,Envelopes - Promo,KW-414440,dm paper envelopes,broad,1770,18349,1667.83,209.32,29360.33
ad_reporting__keyword_report,2024-06-22,Google Ads,37563,Dunder Mifflin Google Ads Account 563,CAMP-3098,Holiday Deals - Printer Paper,ADG-7317,Printer Paper - Retargeting,KW-856472,dunder mifflin printer paper,phrase,325,8020,415.89,56.74,10979.8
ad_reporting__keyword_report,2024-06-22,Pinterest Ads,82345,Dunder Mifflin Pinterest Ads Account 345,CAMP-2333,Bulk Discounts - Cardstock,ADG-1728,Cardstock - Promo,KW-451219,recycled cardstock,phrase,23,500,19.42,1.95,147.46
ad_reporting__keyword_report,2024-06-22,Pinterest Ads,66474,Dunder Mifflin Pinterest Ads Account 474,CAMP-2738,Brand Awareness - Cardstock,ADG-4007,Cardstock - Awareness,KW-940607,cheap cardstock,phrase,392,9262,262.38,21.91,3267.94
ad_reporting__keyword_report,2024-06-22,Pinterest Ads,25392,Dunder Mifflin Pinterest Ads Account 392,CAMP-3164,Office Essentials - Sticky Notes,ADG-9146,Sticky Notes - Promo,KW-554482,dunder mifflin sticky notes,phrase,224,4505,159.65,15.55,2279.48
ad_reporting__keyword_report,2024-06-22,Twitter Ads,31508,Dunder Mifflin Twitter Ads Account 508,CAMP-2925,Brand Awareness - Notebooks,ADG-8458,Notebooks - Retargeting,KW-449728,notebooks,phrase,289,9601,143.3,24.88,1387.47
ad_reporting__keyword_report,2024-06-23,Microsoft Ads,81939,Dunder Mifflin Microsoft Ads Account 939,CAMP-6620,Holiday Deals - Printer Paper,ADG-4330,Printer Paper - Promo,KW-772412,buy printer paper,broad,463,12466,377.73,32.17,2740.92
ad_reporting__keyword_report,2024-06-24,Google Ads,42236,Dunder Mifflin Google Ads Account 236,CAMP-9511,Brand Awareness - Eco Mugs,ADG-2466,Eco Mugs - Awareness,KW-163095,dunder mifflin eco mugs,phrase,1640,20331,2212.99,175.06,37393.51
ad_reporting__keyword_report,2024-06-26,Microsoft Ads,27132,Dunder Mifflin Microsoft Ads Account 132,CAMP-2904,Back to School - Envelopes,ADG-1356,Envelopes - Promo,KW-761506,envelopes,broad,591,16286,410.22,93.42,16145.27
ad_reporting__keyword_report,2024-06-28,Google Ads,16948,Dunder Mifflin Google Ads Account 948,CAMP-4537,Holiday Deals - Notebooks,ADG-4995,Notebooks - Promo,KW-831700,notebooks,broad,1115,16075,852.78,124.89,12241.08
ad_reporting__keyword_report,2024-06-28,Microsoft Ads,37346,Dunder Mifflin Microsoft Ads Account 346,CAMP-5768,Sustainability - Scented Candles,ADG-3551,Scented Candles - Awareness,KW-776347,discount scented candles,exact,943,14833,607.38,60.33,8235.26
ad_reporting__keyword_report,2024-06-29,Amazon Ads,12650,Dunder Mifflin Amazon Ads Account 650,CAMP-6180,Sustainability - Printer Paper,ADG-9133,Printer Paper - Promo,KW-580408,wholesale printer paper,phrase,440,8244,361.3,46.42,5667.65
ad_reporting__keyword_report,2024-06-29,Amazon Ads,90499,Dunder Mifflin Amazon Ads Account 499,CAMP-6699,Office Essentials - Printer Paper,ADG-7829,Printer Paper - Retargeting,KW-939417,dm supplies printer paper,exact,463,9079,504.74,38.58,5895.16
ad_reporting__keyword_report,2024-06-29,Google Ads,49985,Dunder Mifflin Google Ads Account 985,CAMP-5207,Office Essentials - Eco Mugs,ADG-3676,Eco Mugs - Retargeting,KW-223414,eco eco mugs,broad,1433,17963,1823.36,146.86,18992.43
ad_reporting__keyword_report,2024-06-30,Amazon Ads,13178,Dunder Mifflin Amazon Ads Account 178,CAMP-6000,Office Essentials - Envelopes,ADG-3670,Envelopes - Promo,KW-950894,envelopes deal,exact,681,18789,479.44,49.68,9858.75
ad_reporting__keyword_report,2024-07-01,Pinterest Ads,67552,Dunder Mifflin Pinterest Ads Account 552,CAMP-5488,Office Essentials - Scented Candles,ADG-5961,Scented Candles - Retargeting,KW-848623,scented candles,broad,532,12037,346.76,21.42,1657.79
ad_reporting__keyword_report,2024-07-01,Twitter Ads,22640,Dunder Mifflin Twitter Ads Account 640,CAMP-7367,Holiday Deals - Eco Mugs,ADG-9806,Eco Mugs - Retargeting,KW-482042,eco mugs online,broad,413,13431,295.52,29.14,1853.44
ad_reporting__keyword_report,2024-07-03,Pinterest Ads,16531,Dunder Mifflin Pinterest Ads Account 531,CAMP-1344,Back to School - Eco Mugs,ADG-1684,Eco Mugs - Awareness,KW-111781,eco mugs bulk,broad,397,12935,248.51,17.26,2459.67
ad_reporting__keyword_report,2024-07-03,Pinterest Ads,71318,Dunder Mifflin Pinterest Ads Account 318,CAMP-3152,Bulk Discounts - Eco Mugs,ADG-8612,Eco Mugs - Retargeting,KW-539514,eco mugs online,broad,91,3641,42.31,10.42,753.56
ad_reporting__keyword_report,2024-07-05,Microsoft Ads,70787,Dunder Mifflin Microsoft Ads Account 787,CAMP-5710,Brand Awareness - Notebooks,ADG-3982,Notebooks - Promo,KW-342420,dm supplies notebooks,broad,462,11122,495.19,40.25,7844.9
ad_reporting__keyword_report,2024-07-05,Twitter Ads,94129,Dunder Mifflin Twitter Ads Account 129,CAMP-1305,Office Essentials - Eco Mugs,ADG-6121,Eco Mugs - Awareness,KW-778317,eco mugs,broad,444,10102,241.82,18.07,968.68
ad_reporting__keyword_report,2024-07-06,Google Ads,31645,Dunder Mifflin Google Ads Account 645,CAMP-6598,Office Essentials - Printer Paper,ADG-7826,Printer Paper - Retargeting,KW-866686,wholesale printer paper,broad,2306,36180,2704.78,366.37,81287.9
ad_reporting__keyword_report,2024-07-06,Microsoft Ads,60073,Dunder Mifflin Microsoft Ads Account 73,CAMP-5824,Holiday Deals - Envelopes,ADG-7359,Envelopes - Awareness,KW-398996,dunder mifflin envelopes,broad,559,13634,505.77,73.0,10437.16
ad_reporting__keyword_report,2024-07-06,Pinterest Ads,37595,Dunder Mifflin Pinterest Ads Account 595,CAMP-1817,Bulk Discounts - Envelopes,ADG-9563,Envelopes - Promo,KW-560685,dm paper envelopes,broad,333,10312,193.1,21.2,3495.71
ad_reporting__keyword_report,2024-07-06,Pinterest Ads,78154,Dunder Mifflin Pinterest Ads Account 154,CAMP-7929,Sustainability - Printer Paper,ADG-9032,Printer Paper - Awareness,KW-610902,printer paper online,broad,292,9602,183.65,28.41,3182.9
ad_reporting__keyword_report,2024-07-06,Twitter Ads,35980,Dunder Mifflin Twitter Ads Account 980,CAMP-8184,Back to School - Scented Candles,ADG-5138,Scented Candles - Retargeting,KW-265355,dm paper scented candles,broad,281,10488,117.56,8.59,1106.44
ad_reporting__keyword_report,2024-07-08,Microsoft Ads,13497,Dunder Mifflin Microsoft Ads Account 497,CAMP-4984,Back to School - Cardstock,ADG-8488,Cardstock - Promo,KW-538234,recycled cardstock,broad,1294,21924,1294.37,87.49,9087.17
ad_reporting__keyword_report,2024-07-08,Pinterest Ads,97756,Dunder Mifflin Pinterest Ads Account 756,CAMP-3833,Back to School - Sticky Notes,ADG-2642,Sticky Notes - Awareness,KW-554590,dm paper sticky notes,exact,433,9435,352.53,26.15,2796.06
ad_reporting__keyword_report,2024-07-09,Amazon Ads,45213,Dunder Mifflin Amazon Ads Account 213,CAMP-6775,Sustainability - Eco Mugs,ADG-3058,Eco Mugs - Promo,KW-791214,discount eco mugs,phrase,434,8619,461.12,54.32,5376.74
ad_reporting__keyword_report,2024-07-10,Amazon Ads,94937,Dunder Mifflin Amazon Ads Account 937,CAMP-4117,Back to School - Scented Candles,ADG-4208,Scented Candles - Awareness,KW-689574,buy scented candles,phrase,602,11784,377.82,49.33,9293.29
ad_reporting__keyword_report,2024-07-10,Amazon Ads,34592,Dunder Mifflin Amazon Ads Account 592,CAMP-4123,Office Essentials - Eco Mugs,ADG-5336,Eco Mugs - Awareness,KW-714610,eco mugs shop,broad,587,14967,387.29,71.31,10107.61
ad_reporting__keyword_report,2024-07-10,Amazon Ads,61692,Dunder Mifflin Amazon Ads Account 692,CAMP-8935,Back to School - Printer Paper,ADG-9453,Printer Paper - Retargeting,KW-658870,premium printer paper,broad,626,12520,653.02,46.19,6517.48
ad_reporting__keyword_report,2024-07-10,Pinterest Ads,77551,Dunder Mifflin Pinterest Ads Account 551,CAMP-1395,Back to School - Notebooks,ADG-2285,Notebooks - Awareness,KW-814916,buy notebooks,exact,182,6835,82.56,19.26,2757.89
ad_reporting__keyword_report,2024-07-10,Pinterest Ads,55798,Dunder Mifflin Pinterest Ads Account 798,CAMP-5603,Office Essentials - Sticky Notes,ADG-5086,Sticky Notes - Promo,KW-919616,eco sticky notes,broad,322,12090,145.85,38.59,5448.78
ad_reporting__keyword_report,2024-07-10,Pinterest Ads,58019,Dunder Mifflin Pinterest Ads Account 19,CAMP-8628,Office Essentials - Eco Mugs,ADG-5737,Eco Mugs - Promo,KW-975886,eco eco mugs,exact,277,6333,170.16,20.65,1968.31
ad_reporting__keyword_report,2024-07-10,Twitter Ads,65402,Dunder Mifflin Twitter Ads Account 402,CAMP-9169,Back to School - Scented Candles,ADG-7857,Scented Candles - Promo,KW-196502,scented candles,broad,260,6520,109.64,15.73,1216.67
ad_reporting__keyword_report,2024-07-11,Pinterest Ads,75407,Dunder Mifflin Pinterest Ads Account 407,CAMP-2069,Office Essentials - Sticky Notes,ADG-9220,Sticky Notes - Promo,KW-603666,dm paper sticky notes,phrase,681,14437,571.33,62.59,9925.12
ad_reporting__keyword_report,2024-07-12,Google Ads,27800,Dunder Mifflin Google Ads Account 800,CAMP-2759,Office Essentials - Cardstock,ADG-1032,Cardstock - Promo,KW-654016,eco cardstock,broad,511,12512,681.87,49.51,5743.88
ad_reporting__keyword_report,2024-07-12,Pinterest Ads,68945,Dunder Mifflin Pinterest Ads Account 945,CAMP-6080,Sustainability - Cardstock,ADG-1065,Cardstock - Awareness,KW-234460,cardstock deal,exact,16,500,8.41,0.87,141.11
ad_reporting__keyword_report,2024-07-12,Pinterest Ads,35348,Dunder Mifflin Pinterest Ads Account 348,CAMP-8150,Bulk Discounts - Notebooks,ADG-3823,Notebooks - Awareness,KW-980261,notebooks,phrase,329,10873,292.76,35.86,5229.74
ad_reporting__keyword_report,2024-07-14,Amazon Ads,20765,Dunder Mifflin Amazon Ads Account 765,CAMP-1428,Brand Awareness - Notebooks,ADG-6975,Notebooks - Awareness,KW-174204,notebooks online,broad,817,15750,965.87,103.87,18137.08
ad_reporting__keyword_report,2024-07-14,Google Ads,15570,Dunder Mifflin Google Ads Account 570,CAMP-2845,Brand Awareness - Notebooks,ADG-7517,Notebooks - Retargeting,KW-252705,notebooks online,phrase,1561,18156,1301.65,229.25,32936.72
ad_reporting__keyword_report,2024-07-14,Microsoft Ads,19054,Dunder Mifflin Microsoft Ads Account 54,CAMP-2412,Bulk Discounts - Scented Candles,ADG-5954,Scented Candles - Promo,KW-231185,dm supplies scented candles,broad,737,16755,403.73,47.11,3788.05
ad_reporting__keyword_report,2024-07-14,Twitter Ads,80136,Dunder Mifflin Twitter Ads Account 136,CAMP-9908,Holiday Deals - Cardstock,ADG-5095,Cardstock - Retargeting,KW-367927,recycled cardstock,broad,541,11376,252.74,39.31,4027.43
ad_reporting__keyword_report,2024-07-15,Amazon Ads,90172,Dunder Mifflin Amazon Ads Account 172,CAMP-1375,Brand Awareness - Printer Paper,ADG-6414,Printer Paper - Retargeting,KW-976899,eco printer paper,exact,929,16901,581.0,128.32,19864.73
ad_reporting__keyword_report,2024-07-15,Google Ads,99458,Dunder Mifflin Google Ads Account 458,CAMP-6981,Brand Awareness - Envelopes,ADG-2429,Envelopes - Retargeting,KW-900585,dunder mifflin envelopes,phrase,1271,22570,1786.74,214.37,30789.42
ad_reporting__keyword_report,2024-07-15,Google Ads,72846,Dunder Mifflin Google Ads Account 846,CAMP-9541,Back to School - Scented Candles,ADG-3074,Scented Candles - Promo,KW-712460,scented candles shop,broad,546,9939,521.32,48.67,5085.72
ad_reporting__keyword_report,2024-07-15,Microsoft Ads,21992,Dunder Mifflin Microsoft Ads Account 992,CAMP-3677,Sustainability - Notebooks,ADG-8107,Notebooks - Promo,KW-699884,dm supplies notebooks,broad,769,13770,786.07,105.1,19625.43
ad_reporting__keyword_report,2024-07-15,Pinterest Ads,94930,Dunder Mifflin Pinterest Ads Account 930,CAMP-2355,Back to School - Sticky Notes,ADG-8348,Sticky Notes - Promo,KW-103398,sticky notes online,phrase,280,7586,248.59,12.64,2122.94
ad_reporting__keyword_report,2024-07-15,Pinterest Ads,76102,Dunder Mifflin Pinterest Ads Account 102,CAMP-8189,Brand Awareness - Envelopes,ADG-2601,Envelopes - Promo,KW-192225,envelopes sale,phrase,409,11526,206.66,28.1,4443.24
ad_reporting__keyword_report,2024-07-15,Twitter Ads,53057,Dunder Mifflin Twitter Ads Account 57,CAMP-4588,Office Essentials - Cardstock,ADG-3540,Cardstock - Awareness,KW-427930,eco cardstock,phrase,156,4559,75.33,7.12,840.99
ad_reporting__keyword_report,2024-07-16,Amazon Ads,95520,Dunder Mifflin Amazon Ads Account 520,CAMP-2093,Back to School - Cardstock,ADG-2624,Cardstock - Retargeting,KW-389348,discount cardstock,phrase,1257,20961,932.47,168.64,21958.24
ad_reporting__keyword_report,2024-07-16,Apple Search Ads,85634,Dunder Mifflin Apple Search Ads Account 634,CAMP-3499,Sustainability - Notebooks,ADG-4886,Notebooks - Retargeting,KW-289544,eco notebooks,phrase,518,6248,369.93,64.76,11537.6
ad_reporting__keyword_report,2024-07-18,Microsoft Ads,45276,Dunder Mifflin Microsoft Ads Account 276,CAMP-1071,Back to School - Scented Candles,ADG-2950,Scented Candles - Retargeting,KW-955958,scented candles shop,broad,694,14916,648.71,70.05,14985.94
ad_reporting__keyword_report,2024-07-18,Twitter Ads,93287,Dunder Mifflin Twitter Ads Account 287,CAMP-7042,Bulk Discounts - Eco Mugs,ADG-1865,Eco Mugs - Awareness,KW-319508,cheap eco mugs,exact,886,18247,639.01,68.26,3834.14
ad_reporting__keyword_report,2024-07-19,Google Ads,72787,Dunder Mifflin Google Ads Account 787,CAMP-8622,Office Essentials - Printer Paper,ADG-2865,Printer Paper - Promo,KW-370344,cheap printer paper,exact,1458,18402,1024.99,105.5,19360.15
ad_reporting__keyword_report,2024-07-19,Microsoft Ads,55345,Dunder Mifflin Microsoft Ads Account 345,CAMP-2075,Office Essentials - Notebooks,ADG-6047,Notebooks - Awareness,KW-666773,notebooks bulk,broad,761,19822,652.3,64.15,9055.39
ad_reporting__keyword_report,2024-07-20,Amazon Ads,92758,Dunder Mifflin Amazon Ads Account 758,CAMP-2089,Sustainability - Printer Paper,ADG-7612,Printer Paper - Promo,KW-242174,dunder mifflin printer paper,broad,703,12040,584.16,78.41,5684.6
ad_reporting__keyword_report,2024-07-20,Amazon Ads,13779,Dunder Mifflin Amazon Ads Account 779,CAMP-7868,Sustainability - Eco Mugs,ADG-6312,Eco Mugs - Promo,KW-961242,wholesale eco mugs,phrase,294,6250,332.04,37.64,3601.51
ad_reporting__keyword_report,2024-07-20,Pinterest Ads,83940,Dunder Mifflin Pinterest Ads Account 940,CAMP-6886,Bulk Discounts - Notebooks,ADG-4331,Notebooks - Retargeting,KW-211183,dm supplies notebooks,broad,426,9117,204.72,47.87,6569.76
ad_reporting__keyword_report,2024-07-20,Pinterest Ads,95360,Dunder Mifflin Pinterest Ads Account 360,CAMP-9884,Bulk Discounts - Envelopes,ADG-8901,Envelopes - Promo,KW-577462,envelopes deal,exact,651,19285,501.76,63.69,6646.85
ad_reporting__keyword_report,2024-07-22,Pinterest Ads,91203,Dunder Mifflin Pinterest Ads Account 203,CAMP-9579,Office Essentials - Cardstock,ADG-2868,Cardstock - Awareness,KW-851504,cardstock,phrase,146,3957,93.53,16.41,1922.17
ad_reporting__keyword_report,2024-07-22,Twitter Ads,48739,Dunder Mifflin Twitter Ads Account 739,CAMP-7692,Office Essentials - Printer Paper,ADG-4147,Printer Paper - Awareness,KW-471279,printer paper,phrase,276,8658,205.37,26.31,2158.26
ad_reporting__keyword_report,2024-07-25,Apple Search Ads,67364,Dunder Mifflin Apple Search Ads Account 364,CAMP-2891,Holiday Deals - Envelopes,ADG-1495,Envelopes - Awareness,KW-464001,envelopes,exact,969,10727,842.79,114.29,12293.52
ad_reporting__keyword_report,2024-07-27,Amazon Ads,34522,Dunder Mifflin Amazon Ads Account 522,CAMP-7371,Bulk Discounts - Cardstock,ADG-8500,Cardstock - Awareness,KW-797481,cardstock,broad,502,8566,577.6,51.32,9065.97
ad_reporting__keyword_report,2024-07-27,Apple Search Ads,91936,Dunder Mifflin Apple Search Ads Account 936,CAMP-8948,Bulk Discounts - Scented Candles,ADG-7405,Scented Candles - Promo,KW-787707,scented candles sale,broad,1387,15486,1105.89,139.87,13664.11
ad_reporting__keyword_report,2024-07-27,Apple Search Ads,37436,Dunder Mifflin Apple Search Ads Account 436,CAMP-9428,Brand Awareness - Printer Paper,ADG-7518,Printer Paper - Retargeting,KW-623650,dm supplies printer paper,phrase,136,2497,111.3,17.3,2827.01
ad_reporting__keyword_report,2024-07-28,Google Ads,89868,Dunder Mifflin Google Ads Account 868,CAMP-4857,Bulk Discounts - Scented Candles,ADG-1196,Scented Candles - Promo,KW-621542,premium scented candles,exact,1416,17128,1133.02,251.88,33045.48
ad_reporting__keyword_report,2024-07-29,Amazon Ads,60612,Dunder Mifflin Amazon Ads Account 612,CAMP-7360,Bulk Discounts - Sticky Notes,ADG-5019,Sticky Notes - Promo,KW-840535,eco sticky notes,broad,454,12044,395.73,31.26,4401.86
ad_reporting__keyword_report,2024-07-31,Apple Search Ads,96236,Dunder Mifflin Apple Search Ads Account 236,CAMP-8346,Back to School - Sticky Notes,ADG-2205,Sticky Notes - Retargeting,KW-168098,wholesale sticky notes,broad,1150,12552,580.43,95.73,12486.37
ad_reporting__keyword_report,2024-07-31,Pinterest Ads,44151,Dunder Mifflin Pinterest Ads Account 151,CAMP-6357,Back to School - Sticky Notes,ADG-8891,Sticky Notes - Awareness,KW-597527,recycled sticky notes,broad,185,7139,80.92,12.54,827.15
ad_reporting__keyword_report,2024-08-01,Twitter Ads,37677,Dunder Mifflin Twitter Ads Account 677,CAMP-2937,Office Essentials - Eco Mugs,ADG-5620,Eco Mugs - Awareness,KW-911470,eco mugs,exact,677,18952,477.85,44.98,2953.39
ad_reporting__keyword_report,2024-08-01,Twitter Ads,83709,Dunder Mifflin Twitter Ads Account 709,CAMP-3729,Bulk Discounts - Sticky Notes,ADG-8713,Sticky Notes - Promo,KW-167031,premium sticky notes,broad,519,14384,267.63,30.19,2336.03
ad_reporting__keyword_report,2024-08-02,Pinterest Ads,94980,Dunder Mifflin Pinterest Ads Account 980,CAMP-5411,Brand Awareness - Notebooks,ADG-9840,Notebooks - Promo,KW-835979,notebooks,phrase,757,18134,333.71,55.73,4670.94
ad_reporting__keyword_report,2024-08-02,Pinterest Ads,96570,Dunder Mifflin Pinterest Ads Account 570,CAMP-8815,Holiday Deals - Notebooks,ADG-9235,Notebooks - Retargeting,KW-479105,cheap notebooks,broad,608,15642,266.23,57.81,6653.66
ad_reporting__keyword_report,2024-08-03,Amazon Ads,35891,Dunder Mifflin Amazon Ads Account 891,CAMP-4709,Back to School - Envelopes,ADG-2592,Envelopes - Promo,KW-231464,envelopes,exact,248,4990,152.99,18.07,3409.66
ad_reporting__keyword_report,2024-08-03,Pinterest Ads,54677,Dunder Mifflin Pinterest Ads Account 677,CAMP-6658,Bulk Discounts - Cardstock,ADG-6289,Cardstock - Retargeting,KW-113371,cardstock shop,broad,390,9543,190.02,45.2,4710.47
ad_reporting__keyword_report,2024-08-03,Twitter Ads,70032,Dunder Mifflin Twitter Ads Account 32,CAMP-7775,Sustainability - Eco Mugs,ADG-5844,Eco Mugs - Awareness,KW-412948,eco mugs,broad,293,7695,193.95,28.68,2900.08
ad_reporting__keyword_report,2024-08-04,Google Ads,44231,Dunder Mifflin Google Ads Account 231,CAMP-2352,Office Essentials - Eco Mugs,ADG-1682,Eco Mugs - Awareness,KW-925532,eco eco mugs,broad,435,6630,636.4,74.72,12279.23
ad_reporting__keyword_report,2024-08-04,Google Ads,90650,Dunder Mifflin Google Ads Account 650,CAMP-2417,Back to School - Scented Candles,ADG-7517,Scented Candles - Awareness,KW-577136,recycled scented candles,broad,1530,18235,1861.76,117.03,19281.55
ad_reporting__keyword_report,2024-08-04,Pinterest Ads,84831,Dunder Mifflin Pinterest Ads Account 831,CAMP-8062,Bulk Discounts - Sticky Notes,ADG-5064,Sticky Notes - Retargeting,KW-966185,recycled sticky notes,phrase,195,7344,140.01,17.39,1255.99
ad_reporting__keyword_report,2024-08-05,Microsoft Ads,35345,Dunder Mifflin Microsoft Ads Account 345,CAMP-2922,Holiday Deals - Eco Mugs,ADG-1370,Eco Mugs - Retargeting,KW-731289,buy eco mugs,broad,972,17441,634.05,123.53,14564.83
