source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__search_report,2024-10-13,Amazon Ads,85470,Dunder Mifflin Amazon Ads Account 470,CAMP-5254,Holiday Deals - Scented Candles,ADG-9478,Scented Candles - Competitor,KW-634521,scented candles,broad,956,19919,1128.16,95.09,14498.49
ad_reporting__search_report,2024-10-13,Amazon Ads,19018,Dunder Mifflin Amazon Ads Account 18,CAMP-7179,Brand Awareness - Scented Candles,ADG-9034,Scented Candles - Promo,KW-931450,scented candles,phrase,148,4556,115.8,12.7,1751.28
ad_reporting__search_report,2024-10-13,Google Ads,44908,Dunder Mifflin Google Ads Account 908,CAMP-2400,Brand Awareness - Printer Paper,ADG-4831,Printer Paper - Competitor,KW-768310,printer paper eco,phrase,1586,30939,1983.83,211.26,45750.58
ad_reporting__search_report,2024-10-13,Google Ads,39188,Dunder Mifflin Google Ads Account 188,CAMP-6274,Office Essentials - Cardstock,ADG-1445,Cardstock - Competitor,KW-256655,durable cardstock,broad,1694,20200,2234.1,164.07,18617.42
ad_reporting__search_report,2024-10-13,Microsoft Ads,32148,Dunder Mifflin Microsoft Ads Account 148,CAMP-1059,Bulk Discounts - Printer Paper,ADG-8275,Printer Paper - Retargeting,KW-551024,printer paper,exact,752,11839,707.15,79.35,12887.81
ad_reporting__search_report,2024-10-13,Microsoft Ads,96324,Dunder Mifflin Microsoft Ads Account 324,CAMP-8955,Brand Awareness - Eco Mugs,ADG-8827,Eco Mugs - Competitor,KW-866561,dunder mifflin eco mugs,phrase,1622,23190,895.38,173.23,32723.11
ad_reporting__search_report,2024-10-14,Amazon Ads,10054,Dunder Mifflin Amazon Ads Account 54,CAMP-4945,Holiday Deals - Printer Paper,ADG-7361,Printer Paper - Awareness,KW-675184,office supplies printer paper packs,exact,905,18627,785.22,119.45,21962.1
ad_reporting__search_report,2024-10-14,Apple Search Ads,57437,Dunder Mifflin Apple Search Ads Account 437,CAMP-2613,Back to School - Scented Candles,ADG-6860,Scented Candles - Retargeting,KW-516407,scented candles,phrase,1417,17730,1223.29,158.81,17536.06
ad_reporting__search_report,2024-10-14,Microsoft Ads,51228,Dunder Mifflin Microsoft Ads Account 228,CAMP-7584,Back to School - Scented Candles,ADG-2027,Scented Candles - Retargeting,KW-679959,scented candles,phrase,995,22482,597.92,124.32,11949.94
ad_reporting__search_report,2024-10-15,Apple Search Ads,42984,Dunder Mifflin Apple Search Ads Account 984,CAMP-1354,Holiday Deals - Scented Candles,ADG-5477,Scented Candles - Retargeting,KW-993232,dunder mifflin scented candles,broad,1210,17774,1307.53,103.53,18434.95
ad_reporting__search_report,2024-10-15,Apple Search Ads,61014,Dunder Mifflin Apple Search Ads Account 14,CAMP-3677,Office Essentials - Eco Mugs,ADG-5643,Eco Mugs - Retargeting,KW-788127,eco mugs sale,broad,2123,31071,2167.81,399.32,73175.32
ad_reporting__search_report,2024-10-15,Apple Search Ads,97923,Dunder Mifflin Apple Search Ads Account 923,CAMP-7333,Sustainability - Cardstock,ADG-6983,Cardstock - Promo,KW-900547,durable cardstock,broad,1525,19150,962.9,214.07,22801.74
ad_reporting__search_report,2024-10-15,Google Ads,82195,Dunder Mifflin Google Ads Account 195,CAMP-9004,Sustainability - Cardstock,ADG-9918,Cardstock - Promo,KW-419414,dunder mifflin paper cardstock,exact,1657,27022,1214.86,267.4,44297.38
ad_reporting__search_report,2024-10-15,Microsoft Ads,22912,Dunder Mifflin Microsoft Ads Account 912,CAMP-4194,Brand Awareness - Sticky Notes,ADG-3362,Sticky Notes - Promo,KW-682079,sticky notes,phrase,1676,21869,1687.06,198.52,44048.67
ad_reporting__search_report,2024-10-16,Apple Search Ads,36909,Dunder Mifflin Apple Search Ads Account 909,CAMP-8654,Holiday Deals - Eco Mugs,ADG-1659,Eco Mugs - Awareness,KW-370381,eco mugs,broad,771,9063,562.16,133.0,13040.69
ad_reporting__search_report,2024-10-16,Apple Search Ads,53839,Dunder Mifflin Apple Search Ads Account 839,CAMP-9114,Bulk Discounts - Printer Paper,ADG-6453,Printer Paper - Retargeting,KW-675728,printer paper compare,broad,1624,25981,1939.71,273.71,48742.0
ad_reporting__search_report,2024-10-16,Google Ads,60381,Dunder Mifflin Google Ads Account 381,CAMP-2477,Brand Awareness - Cardstock,ADG-8512,Cardstock - Retargeting,KW-479283,cardstock premium,exact,1321,26009,1140.52,143.17,19708.56
ad_reporting__search_report,2024-10-16,Google Ads,14380,Dunder Mifflin Google Ads Account 380,CAMP-8169,Holiday Deals - Eco Mugs,ADG-9690,Eco Mugs - Competitor,KW-676497,eco mugs,broad,432,6373,642.01,77.82,16481.11
ad_reporting__search_report,2024-10-16,Microsoft Ads,88014,Dunder Mifflin Microsoft Ads Account 14,CAMP-8835,Office Essentials - Scented Candles,ADG-2806,Scented Candles - Retargeting,KW-388847,scented candles,phrase,1426,18838,1233.12,107.21,19517.83
ad_reporting__search_report,2024-10-17,Amazon Ads,43566,Dunder Mifflin Amazon Ads Account 566,CAMP-2388,Bulk Discounts - Notebooks,ADG-7668,Notebooks - Awareness,KW-609925,discount notebooks,exact,417,7559,279.93,49.75,8811.76
ad_reporting__search_report,2024-10-17,Google Ads,90641,Dunder Mifflin Google Ads Account 641,CAMP-1342,Bulk Discounts - Printer Paper,ADG-7910,Printer Paper - Awareness,KW-993835,recycled printer paper packs,phrase,1404,20339,1159.69,129.07,25392.35
ad_reporting__search_report,2024-10-17,Google Ads,37367,Dunder Mifflin Google Ads Account 367,CAMP-8459,Sustainability - Printer Paper,ADG-4701,Printer Paper - Promo,KW-908814,recycled printer paper,broad,1109,17703,1418.5,188.26,18985.2
ad_reporting__search_report,2024-10-17,Google Ads,21052,Dunder Mifflin Google Ads Account 52,CAMP-8683,Holiday Deals - Sticky Notes,ADG-7812,Sticky Notes - Promo,KW-246984,dunder mifflin paper sticky notes,phrase,1364,21542,1090.71,266.79,57468.39
ad_reporting__search_report,2024-10-18,Microsoft Ads,55768,Dunder Mifflin Microsoft Ads Account 768,CAMP-2518,Sustainability - Cardstock,ADG-3416,Cardstock - Competitor,KW-345202,cardstock sale,broad,347,7767,218.73,54.65,9543.88
ad_reporting__search_report,2024-10-18,Microsoft Ads,96763,Dunder Mifflin Microsoft Ads Account 763,CAMP-6855,Brand Awareness - Printer Paper,ADG-4491,Printer Paper - Retargeting,KW-394404,eco friendly printer paper,exact,1079,14682,1179.34,194.18,17064.27
ad_reporting__search_report,2024-10-19,Amazon Ads,71461,Dunder Mifflin Amazon Ads Account 461,CAMP-9766,Office Essentials - Printer Paper,ADG-9799,Printer Paper - Awareness,KW-380809,printer paper near me,exact,495,11186,444.8,55.06,11923.43
ad_reporting__search_report,2024-10-19,Google Ads,28152,Dunder Mifflin Google Ads Account 152,CAMP-9599,Back to School - Notebooks,ADG-3016,Notebooks - Retargeting,KW-612353,dunder mifflin notebooks,broad,1372,20783,1038.68,265.65,52392.36
ad_reporting__search_report,2024-10-19,Microsoft Ads,10419,Dunder Mifflin Microsoft Ads Account 419,CAMP-9991,Sustainability - Cardstock,ADG-1491,Cardstock - Promo,KW-885843,cardstock compare eco,broad,1136,22208,710.1,142.89,29300.75
ad_reporting__search_report,2024-10-20,Microsoft Ads,74830,Dunder Mifflin Microsoft Ads Account 830,CAMP-8897,Sustainability - Cardstock,ADG-1326,Cardstock - Retargeting,KW-321341,cardstock deal,broad,1338,17460,1591.26,163.5,27709.36
ad_reporting__search_report,2024-10-21,Amazon Ads,27941,Dunder Mifflin Amazon Ads Account 941,CAMP-6481,Holiday Deals - Scented Candles,ADG-7758,Scented Candles - Retargeting,KW-918726,eco friendly scented candles,exact,679,13826,854.61,74.52,11749.92
ad_reporting__search_report,2024-10-21,Apple Search Ads,78859,Dunder Mifflin Apple Search Ads Account 859,CAMP-5451,Back to School - Eco Mugs,ADG-9521,Eco Mugs - Competitor,KW-731352,eco mugs,broad,1094,17875,893.99,185.31,28660.4
ad_reporting__search_report,2024-10-21,Google Ads,11258,Dunder Mifflin Google Ads Account 258,CAMP-5792,Brand Awareness - Scented Candles,ADG-8348,Scented Candles - Awareness,KW-204047,durable scented candles,broad,1459,26405,1753.45,278.66,25637.77
ad_reporting__search_report,2024-10-21,Google Ads,39736,Dunder Mifflin Google Ads Account 736,CAMP-5969,Office Essentials - Eco Mugs,ADG-4966,Eco Mugs - Awareness,KW-315719,dunder mifflin paper eco mugs bulk,broad,934,10752,999.58,86.18,11439.78
ad_reporting__search_report,2024-10-21,Microsoft Ads,60834,Dunder Mifflin Microsoft Ads Account 834,CAMP-4685,Back to School - Scented Candles,ADG-5063,Scented Candles - Retargeting,KW-151881,scented candles,phrase,818,17962,549.57,103.45,10653.63
ad_reporting__search_report,2024-10-21,Microsoft Ads,29061,Dunder Mifflin Microsoft Ads Account 61,CAMP-9108,Office Essentials - Envelopes,ADG-9072,Envelopes - Competitor,KW-632302,envelopes,phrase,1444,22145,1539.77,219.17,39448.1
ad_reporting__search_report,2024-10-22,Apple Search Ads,66528,Dunder Mifflin Apple Search Ads Account 528,CAMP-2266,Office Essentials - Sticky Notes,ADG-5873,Sticky Notes - Promo,KW-909126,fast shipping sticky notes,broad,1372,15249,939.97,220.76,26433.43
ad_reporting__search_report,2024-10-22,Apple Search Ads,91622,Dunder Mifflin Apple Search Ads Account 622,CAMP-5184,Brand Awareness - Sticky Notes,ADG-7581,Sticky Notes - Awareness,KW-474450,sticky notes,phrase,877,14194,572.8,94.02,10462.71
ad_reporting__search_report,2024-10-22,Google Ads,86188,Dunder Mifflin Google Ads Account 188,CAMP-6929,Holiday Deals - Notebooks,ADG-4170,Notebooks - Awareness,KW-282506,notebooks,broad,780,11073,1002.89,150.77,29279.77
ad_reporting__search_report,2024-10-23,Apple Search Ads,86272,Dunder Mifflin Apple Search Ads Account 272,CAMP-2814,Sustainability - Envelopes,ADG-7402,Envelopes - Awareness,KW-406672,dunder mifflin envelopes,phrase,1282,16171,859.32,210.0,38453.91
ad_reporting__search_report,2024-10-23,Apple Search Ads,89026,Dunder Mifflin Apple Search Ads Account 26,CAMP-7811,Back to School - Scented Candles,ADG-2072,Scented Candles - Retargeting,KW-117110,office supplies scented candles,phrase,696,7485,678.23,113.67,12776.2
ad_reporting__search_report,2024-10-24,Apple Search Ads,19676,Dunder Mifflin Apple Search Ads Account 676,CAMP-4227,Office Essentials - Eco Mugs,ADG-6662,Eco Mugs - Promo,KW-272501,premium eco mugs,phrase,1887,20159,1259.97,281.65,49333.36
ad_reporting__search_report,2024-10-24,Apple Search Ads,48032,Dunder Mifflin Apple Search Ads Account 32,CAMP-8979,Brand Awareness - Cardstock,ADG-9961,Cardstock - Promo,KW-976977,cardstock,broad,1941,20989,1711.95,285.2,53677.15
ad_reporting__search_report,2024-10-24,Microsoft Ads,26200,Dunder Mifflin Microsoft Ads Account 200,CAMP-8089,Bulk Discounts - Eco Mugs,ADG-3659,Eco Mugs - Awareness,KW-566644,eco mugs,phrase,1663,28784,1676.69,217.78,37282.59
ad_reporting__search_report,2024-10-25,Amazon Ads,30231,Dunder Mifflin Amazon Ads Account 231,CAMP-1289,Brand Awareness - Envelopes,ADG-5318,Envelopes - Retargeting,KW-353010,envelopes,broad,415,13458,355.76,32.84,6549.56
ad_reporting__search_report,2024-10-25,Amazon Ads,19304,Dunder Mifflin Amazon Ads Account 304,CAMP-5409,Bulk Discounts - Eco Mugs,ADG-5739,Eco Mugs - Retargeting,KW-370285,eco mugs compare,broad,368,7174,231.97,28.4,4250.05
ad_reporting__search_report,2024-10-25,Microsoft Ads,35228,Dunder Mifflin Microsoft Ads Account 228,CAMP-8351,Holiday Deals - Printer Paper,ADG-1598,Printer Paper - Awareness,KW-869109,discount printer paper,broad,992,19495,785.78,109.46,16233.98
ad_reporting__search_report,2024-10-26,Amazon Ads,11735,Dunder Mifflin Amazon Ads Account 735,CAMP-2321,Brand Awareness - Eco Mugs,ADG-9077,Eco Mugs - Awareness,KW-579588,eco mugs buy premium,phrase,865,22324,648.01,85.0,14289.83
ad_reporting__search_report,2024-10-26,Amazon Ads,72479,Dunder Mifflin Amazon Ads Account 479,CAMP-5190,Holiday Deals - Printer Paper,ADG-8952,Printer Paper - Awareness,KW-585875,printer paper,broad,478,12303,446.52,53.35,6464.37
ad_reporting__search_report,2024-10-26,Amazon Ads,40334,Dunder Mifflin Amazon Ads Account 334,CAMP-6267,Bulk Discounts - Envelopes,ADG-2287,Envelopes - Awareness,KW-313773,envelopes,exact,367,8087,339.64,47.25,10104.4
ad_reporting__search_report,2024-10-26,Microsoft Ads,11419,Dunder Mifflin Microsoft Ads Account 419,CAMP-3462,Sustainability - Printer Paper,ADG-1826,Printer Paper - Promo,KW-485406,dunder mifflin paper printer paper,phrase,947,15535,967.09,125.17,10968.29
ad_reporting__search_report,2024-10-27,Amazon Ads,95025,Dunder Mifflin Amazon Ads Account 25,CAMP-6366,Back to School - Envelopes,ADG-7902,Envelopes - Awareness,KW-743718,wholesale envelopes,exact,986,17220,828.91,64.46,6411.05
ad_reporting__search_report,2024-10-27,Google Ads,70838,Dunder Mifflin Google Ads Account 838,CAMP-8597,Office Essentials - Sticky Notes,ADG-3876,Sticky Notes - Promo,KW-129128,sticky notes near me,phrase,1101,19581,1302.36,167.55,28065.3
ad_reporting__search_report,2024-10-27,Google Ads,23885,Dunder Mifflin Google Ads Account 885,CAMP-9681,Bulk Discounts - Eco Mugs,ADG-1824,Eco Mugs - Promo,KW-568927,discount eco mugs,broad,885,11417,824.43,99.19,23701.13
ad_reporting__search_report,2024-10-27,Microsoft Ads,30307,Dunder Mifflin Microsoft Ads Account 307,CAMP-7937,Back to School - Cardstock,ADG-2775,Cardstock - Retargeting,KW-601595,recycled cardstock,broad,1014,13500,1159.37,97.8,15904.72
ad_reporting__search_report,2024-10-27,Microsoft Ads,60636,Dunder Mifflin Microsoft Ads Account 636,CAMP-9929,Back to School - Envelopes,ADG-7860,Envelopes - Awareness,KW-231437,envelopes eco,phrase,1287,24774,1341.57,122.14,10459.96
ad_reporting__search_report,2024-10-28,Amazon Ads,62985,Dunder Mifflin Amazon Ads Account 985,CAMP-4378,Bulk Discounts - Envelopes,ADG-8317,Envelopes - Retargeting,KW-354715,discount envelopes,exact,645,11119,424.03,90.49,17825.17
ad_reporting__search_report,2024-10-28,Google Ads,39524,Dunder Mifflin Google Ads Account 524,CAMP-7221,Bulk Discounts - Printer Paper,ADG-9014,Printer Paper - Retargeting,KW-642731,printer paper,broad,2629,29791,3439.82,295.8,69569.76
ad_reporting__search_report,2024-10-28,Microsoft Ads,21620,Dunder Mifflin Microsoft Ads Account 620,CAMP-4190,Brand Awareness - Notebooks,ADG-9981,Notebooks - Competitor,KW-602852,notebooks sale,broad,1473,27782,987.17,167.38,16775.05
ad_reporting__search_report,2024-10-29,Google Ads,34324,Dunder Mifflin Google Ads Account 324,CAMP-6401,Holiday Deals - Printer Paper,ADG-5411,Printer Paper - Awareness,KW-197421,printer paper deal,exact,1631,32537,2053.5,226.56,47079.75
ad_reporting__search_report,2024-10-29,Google Ads,75593,Dunder Mifflin Google Ads Account 593,CAMP-8484,Sustainability - Cardstock,ADG-1978,Cardstock - Awareness,KW-821348,cheap cardstock,broad,1353,16039,1950.95,250.26,58768.19
ad_reporting__search_report,2024-10-29,Microsoft Ads,25926,Dunder Mifflin Microsoft Ads Account 926,CAMP-1229,Holiday Deals - Envelopes,ADG-5752,Envelopes - Awareness,KW-549186,eco friendly envelopes,phrase,672,15285,800.56,66.46,9266.59
ad_reporting__search_report,2024-10-29,Microsoft Ads,48542,Dunder Mifflin Microsoft Ads Account 542,CAMP-9515,Back to School - Eco Mugs,ADG-2244,Eco Mugs - Awareness,KW-276837,cheap eco mugs,broad,985,16086,735.74,109.48,18503.02
ad_reporting__search_report,2024-10-29,Microsoft Ads,59640,Dunder Mifflin Microsoft Ads Account 640,CAMP-9704,Holiday Deals - Scented Candles,ADG-2312,Scented Candles - Awareness,KW-645514,office supplies scented candles,broad,729,18125,638.43,51.64,10924.83
ad_reporting__search_report,2024-10-30,Apple Search Ads,17902,Dunder Mifflin Apple Search Ads Account 902,CAMP-1200,Sustainability - Scented Candles,ADG-7059,Scented Candles - Competitor,KW-273346,scented candles,broad,578,8018,562.54,74.87,8790.55
ad_reporting__search_report,2024-10-30,Apple Search Ads,66086,Dunder Mifflin Apple Search Ads Account 86,CAMP-7634,Sustainability - Cardstock,ADG-3730,Cardstock - Retargeting,KW-221664,cardstock,broad,611,6406,707.22,101.91,15293.23
ad_reporting__search_report,2024-10-30,Apple Search Ads,65224,Dunder Mifflin Apple Search Ads Account 224,CAMP-9660,Holiday Deals - Sticky Notes,ADG-2113,Sticky Notes - Retargeting,KW-433886,wholesale sticky notes,exact,767,11128,858.51,145.0,24392.43
ad_reporting__search_report,2024-10-31,Amazon Ads,73905,Dunder Mifflin Amazon Ads Account 905,CAMP-1018,Bulk Discounts - Scented Candles,ADG-7115,Scented Candles - Retargeting,KW-710606,scented candles,broad,603,13658,737.78,87.42,12605.27
ad_reporting__search_report,2024-10-31,Google Ads,73310,Dunder Mifflin Google Ads Account 310,CAMP-8366,Bulk Discounts - Cardstock,ADG-9478,Cardstock - Competitor,KW-425230,dunder mifflin paper cardstock,broad,621,10331,538.01,56.27,13199.64
ad_reporting__search_report,2024-10-31,Microsoft Ads,81484,Dunder Mifflin Microsoft Ads Account 484,CAMP-7896,Brand Awareness - Cardstock,ADG-9097,Cardstock - Promo,KW-567611,cardstock,phrase,1789,36738,1514.7,291.25,46359.33
ad_reporting__search_report,2024-11-01,Apple Search Ads,94773,Dunder Mifflin Apple Search Ads Account 773,CAMP-5415,Office Essentials - Eco Mugs,ADG-2379,Eco Mugs - Retargeting,KW-467823,dunder mifflin eco mugs,broad,672,9758,406.44,123.52,24638.57
ad_reporting__search_report,2024-11-01,Microsoft Ads,99323,Dunder Mifflin Microsoft Ads Account 323,CAMP-4553,Office Essentials - Sticky Notes,ADG-2070,Sticky Notes - Promo,KW-537368,office supplies sticky notes,exact,967,19113,1050.91,158.3,30812.04
ad_reporting__search_report,2024-11-02,Apple Search Ads,83598,Dunder Mifflin Apple Search Ads Account 598,CAMP-1343,Sustainability - Scented Candles,ADG-1612,Scented Candles - Awareness,KW-861243,scented candles,phrase,907,9451,789.18,148.55,19378.66
ad_reporting__search_report,2024-11-02,Apple Search Ads,57928,Dunder Mifflin Apple Search Ads Account 928,CAMP-6857,Bulk Discounts - Envelopes,ADG-5322,Envelopes - Awareness,KW-893537,envelopes,broad,1056,12998,617.88,159.69,30081.99
ad_reporting__search_report,2024-11-03,Amazon Ads,87960,Dunder Mifflin Amazon Ads Account 960,CAMP-1425,Holiday Deals - Printer Paper,ADG-9135,Printer Paper - Promo,KW-502722,printer paper packs reviews premium,broad,308,8786,424.95,33.67,5866.27
ad_reporting__search_report,2024-11-03,Apple Search Ads,21886,Dunder Mifflin Apple Search Ads Account 886,CAMP-8416,Office Essentials - Printer Paper,ADG-2303,Printer Paper - Competitor,KW-633331,printer paper price,broad,652,8067,559.1,108.88,14274.46
ad_reporting__search_report,2024-11-03,Google Ads,82056,Dunder Mifflin Google Ads Account 56,CAMP-5205,Holiday Deals - Sticky Notes,ADG-9003,Sticky Notes - Awareness,KW-916552,sticky notes premium,broad,643,9959,636.87,67.96,9869.01
ad_reporting__search_report,2024-11-03,Microsoft Ads,75819,Dunder Mifflin Microsoft Ads Account 819,CAMP-2687,Holiday Deals - Scented Candles,ADG-6292,Scented Candles - Awareness,KW-824736,dm office scented candles,broad,1134,16882,1304.06,162.4,17280.19
ad_reporting__search_report,2024-11-04,Amazon Ads,90513,Dunder Mifflin Amazon Ads Account 513,CAMP-2125,Brand Awareness - Sticky Notes,ADG-3244,Sticky Notes - Awareness,KW-248646,dunder mifflin sticky notes,broad,522,13675,505.2,75.74,7595.4
ad_reporting__search_report,2024-11-04,Amazon Ads,94782,Dunder Mifflin Amazon Ads Account 782,CAMP-2164,Holiday Deals - Scented Candles,ADG-5035,Scented Candles - Competitor,KW-920595,scented candles,broad,460,14872,545.87,57.37,8879.58
ad_reporting__search_report,2024-11-04,Microsoft Ads,25516,Dunder Mifflin Microsoft Ads Account 516,CAMP-1005,Office Essentials - Scented Candles,ADG-3421,Scented Candles - Retargeting,KW-771426,dunder mifflin scented candles,phrase,2043,26224,1630.63,344.52,66886.84
ad_reporting__search_report,2024-11-04,Microsoft Ads,81134,Dunder Mifflin Microsoft Ads Account 134,CAMP-2000,Sustainability - Scented Candles,ADG-6620,Scented Candles - Competitor,KW-788538,best price scented candles eco,exact,1475,20052,1745.43,146.59,13122.95
ad_reporting__search_report,2024-11-04,Microsoft Ads,28464,Dunder Mifflin Microsoft Ads Account 464,CAMP-4919,Holiday Deals - Cardstock,ADG-2873,Cardstock - Competitor,KW-914871,dunder mifflin paper cardstock,broad,1161,16705,660.47,164.07,15493.0
ad_reporting__search_report,2024-11-05,Apple Search Ads,30776,Dunder Mifflin Apple Search Ads Account 776,CAMP-6221,Sustainability - Scented Candles,ADG-9560,Scented Candles - Promo,KW-393508,scented candles,phrase,1466,15266,1242.45,214.01,41669.87
ad_reporting__search_report,2024-11-05,Apple Search Ads,57123,Dunder Mifflin Apple Search Ads Account 123,CAMP-8441,Sustainability - Sticky Notes,ADG-5646,Sticky Notes - Promo,KW-867360,dunder mifflin paper sticky notes premium,broad,998,15697,502.26,84.51,8187.97
ad_reporting__search_report,2024-11-05,Google Ads,93137,Dunder Mifflin Google Ads Account 137,CAMP-6240,Back to School - Scented Candles,ADG-1541,Scented Candles - Promo,KW-713599,dunder mifflin scented candles,phrase,1461,21980,1443.77,289.51,50011.11
ad_reporting__search_report,2024-11-05,Microsoft Ads,81598,Dunder Mifflin Microsoft Ads Account 598,CAMP-3500,Brand Awareness - Notebooks,ADG-9611,Notebooks - Retargeting,KW-103789,dm office notebooks,exact,722,13594,784.79,66.11,10235.12
ad_reporting__search_report,2024-11-05,Microsoft Ads,25330,Dunder Mifflin Microsoft Ads Account 330,CAMP-9594,Back to School - Cardstock,ADG-2475,Cardstock - Awareness,KW-141424,recycled cardstock,broad,27,500,20.52,1.89,430.17
ad_reporting__search_report,2024-11-06,Amazon Ads,26506,Dunder Mifflin Amazon Ads Account 506,CAMP-9255,Sustainability - Cardstock,ADG-3381,Cardstock - Competitor,KW-421573,premium cardstock,phrase,876,16580,820.7,80.01,11752.54
ad_reporting__search_report,2024-11-07,Amazon Ads,70952,Dunder Mifflin Amazon Ads Account 952,CAMP-4894,Office Essentials - Sticky Notes,ADG-2124,Sticky Notes - Awareness,KW-301986,durable sticky notes,broad,1331,25159,1431.7,137.68,18466.09
ad_reporting__search_report,2024-11-07,Amazon Ads,22985,Dunder Mifflin Amazon Ads Account 985,CAMP-6662,Brand Awareness - Printer Paper,ADG-9549,Printer Paper - Competitor,KW-737354,dunder mifflin printer paper,broad,818,16942,833.62,101.4,8185.2
ad_reporting__search_report,2024-11-07,Amazon Ads,53533,Dunder Mifflin Amazon Ads Account 533,CAMP-9179,Holiday Deals - Scented Candles,ADG-8246,Scented Candles - Retargeting,KW-536806,dunder mifflin scented candles,phrase,833,19151,786.31,62.28,12463.6
ad_reporting__search_report,2024-11-07,Microsoft Ads,17502,Dunder Mifflin Microsoft Ads Account 502,CAMP-4273,Holiday Deals - Cardstock,ADG-3209,Cardstock - Competitor,KW-519371,cardstock,broad,592,11204,597.18,65.47,7213.85
ad_reporting__search_report,2024-11-07,Microsoft Ads,40185,Dunder Mifflin Microsoft Ads Account 185,CAMP-9658,Brand Awareness - Notebooks,ADG-4629,Notebooks - Competitor,KW-733775,dm office notebooks premium,broad,1067,20709,1220.33,116.02,16345.94
ad_reporting__search_report,2024-11-08,Amazon Ads,36552,Dunder Mifflin Amazon Ads Account 552,CAMP-8333,Sustainability - Eco Mugs,ADG-4871,Eco Mugs - Retargeting,KW-307740,best price eco mugs,phrase,202,4506,162.28,28.7,4868.72
ad_reporting__search_report,2024-11-08,Apple Search Ads,75121,Dunder Mifflin Apple Search Ads Account 121,CAMP-2886,Back to School - Scented Candles,ADG-7335,Scented Candles - Retargeting,KW-837284,dunder mifflin paper scented candles,broad,1112,15174,833.14,109.7,14534.59
ad_reporting__search_report,2024-11-08,Microsoft Ads,14236,Dunder Mifflin Microsoft Ads Account 236,CAMP-9404,Bulk Discounts - Printer Paper,ADG-4100,Printer Paper - Retargeting,KW-953193,dunder mifflin paper printer paper,phrase,1231,17355,928.22,211.88,46330.97
ad_reporting__search_report,2024-11-08,Microsoft Ads,90227,Dunder Mifflin Microsoft Ads Account 227,CAMP-9695,Holiday Deals - Printer Paper,ADG-8572,Printer Paper - Awareness,KW-106598,dunder mifflin printer paper packs,phrase,1135,17115,1100.36,102.53,17284.15
ad_reporting__search_report,2024-11-09,Amazon Ads,59272,Dunder Mifflin Amazon Ads Account 272,CAMP-8944,Back to School - Envelopes,ADG-5767,Envelopes - Retargeting,KW-480164,envelopes reviews premium,broad,605,16334,448.98,72.1,15186.75
ad_reporting__search_report,2024-11-09,Google Ads,85301,Dunder Mifflin Google Ads Account 301,CAMP-9385,Bulk Discounts - Sticky Notes,ADG-1814,Sticky Notes - Competitor,KW-225495,dunder mifflin sticky notes,phrase,798,11463,861.44,135.05,18737.72
ad_reporting__search_report,2024-11-09,Microsoft Ads,52477,Dunder Mifflin Microsoft Ads Account 477,CAMP-5814,Brand Awareness - Sticky Notes,ADG-4296,Sticky Notes - Competitor,KW-156651,fast shipping sticky notes,broad,664,11512,450.99,56.78,10351.42
ad_reporting__search_report,2024-11-09,Microsoft Ads,71369,Dunder Mifflin Microsoft Ads Account 369,CAMP-9921,Sustainability - Cardstock,ADG-9264,Cardstock - Retargeting,KW-401880,dm office cardstock,phrase,1532,20902,970.56,160.86,29949.43
ad_reporting__search_report,2024-11-10,Amazon Ads,48530,Dunder Mifflin Amazon Ads Account 530,CAMP-5710,Back to School - Scented Candles,ADG-6687,Scented Candles - Promo,KW-924146,best price scented candles,broad,361,9688,497.14,47.95,4462.55
ad_reporting__search_report,2024-11-10,Amazon Ads,47224,Dunder Mifflin Amazon Ads Account 224,CAMP-7789,Bulk Discounts - Eco Mugs,ADG-2574,Eco Mugs - Competitor,KW-249768,eco mugs deal eco,phrase,723,15943,599.85,78.88,9670.49
ad_reporting__search_report,2024-11-10,Apple Search Ads,43987,Dunder Mifflin Apple Search Ads Account 987,CAMP-1815,Holiday Deals - Eco Mugs,ADG-3619,Eco Mugs - Competitor,KW-665406,eco mugs reviews,broad,1854,20708,998.68,275.25,50338.83
ad_reporting__search_report,2024-11-10,Microsoft Ads,23463,Dunder Mifflin Microsoft Ads Account 463,CAMP-5983,Holiday Deals - Scented Candles,ADG-4227,Scented Candles - Promo,KW-967952,scented candles deal premium,phrase,1101,21262,633.07,190.34,32945.92
ad_reporting__search_report,2024-11-11,Apple Search Ads,24602,Dunder Mifflin Apple Search Ads Account 602,CAMP-8765,Bulk Discounts - Printer Paper,ADG-3472,Printer Paper - Promo,KW-410416,dunder mifflin printer paper bulk,broad,1123,15670,920.45,113.12,12929.15
ad_reporting__search_report,2024-11-11,Google Ads,63368,Dunder Mifflin Google Ads Account 368,CAMP-1267,Sustainability - Sticky Notes,ADG-1499,Sticky Notes - Promo,KW-831524,sticky notes eco,phrase,1489,20790,1260.23,241.52,42941.16
ad_reporting__search_report,2024-11-11,Google Ads,52775,Dunder Mifflin Google Ads Account 775,CAMP-2846,Holiday Deals - Envelopes,ADG-1263,Envelopes - Competitor,KW-666426,recycled envelopes,broad,1797,28217,2536.52,342.07,53034.27
